 0.02  0.00  0.00  0.00  
 0.04  0.00  0.00  0.00  
 0.06  0.00  0.00  0.00  
 0.08  0.00  0.00  0.00  
 0.10  0.00  0.00  0.00  
 0.12  0.00  0.00  0.00  
 0.14  0.00  0.00  0.00  
 0.16  0.00  0.00  0.00  
 0.18  0.00  0.00  0.00  
 0.20  0.00  0.00  0.00  
 0.22  0.00  0.00  0.00  
 0.24  0.00  0.00  0.00  
 0.26  0.00  0.00  0.00  
 0.28  0.00  0.00  0.00  
 0.30  0.00  0.00  0.00  
 0.32  0.00  0.00  0.00  
 0.34  0.00  0.00  0.00  
 0.36  0.00  0.00  0.00  
 0.38  0.00  0.00  0.00  
 0.40  0.00  0.00  0.00  
 0.42  0.00  0.00  0.00  
 0.44  0.00  0.00  0.00  
 0.46  0.00  0.00  0.00  
 0.48  0.00  0.00  0.00  
 0.50  0.00  0.00  0.00  
 0.52  0.00  0.00  0.00  
 0.54  0.00  0.00  0.00  
 0.56  0.00  0.00  0.00  
 0.58  0.00  0.00  0.00  
 0.60  0.00  0.00  0.00  
 0.62  0.00  0.00  0.00  
 0.64  0.00  0.00  0.00  
 0.66  0.00  0.00  0.00  
 0.68  0.00  0.00  0.00  
 0.70  0.00  0.00  0.00  
 0.72  0.00  0.00  0.00  
 0.74  0.00  0.00  0.00  
 0.76  0.00  0.00  0.00  
 0.78  0.00  0.00  0.00  
 0.80  0.00  0.00  0.00  
 0.82  0.00  0.00  0.00  
 0.84  0.00  0.00  0.00  
 0.86  0.00  0.00  0.00  
 0.88  0.00  0.00  0.00  
 0.90  0.00  0.00  0.00  
 0.92  0.00  0.00  0.00  
 0.94  0.00  0.00  0.00  
 0.96  0.00  0.00  0.00  
 0.98  0.00  0.00  0.00  
 1.00  0.00  0.00  0.00  
 1.02  0.00  0.00  0.00  
 1.04  0.00  0.00  0.00  
 1.06  0.00  0.00  0.00  
 1.08  0.00  0.00  0.00  
 1.10  0.00  0.00  0.00  
 1.12  0.00  0.00  0.00  
 1.14  0.00  0.00  0.00  
 1.16  0.00  0.00  0.00  
 1.18  0.00  0.00  0.00  
 1.20  0.00  0.00  0.00  
 1.22  0.00  0.00  0.00  
 1.24  0.00  0.00  0.00  
 1.26  0.00  0.00  0.00  
 1.28  0.00  0.00  0.00  
 1.30  0.00  0.00  0.00  
 1.32  0.00  0.00  0.00  
 1.34  0.00  0.00  0.00  
 1.36  0.00  0.00  0.00  
 1.38  0.00  0.01  0.00  
 1.40  0.00  0.03  0.00  
 1.42  0.00  0.05  0.00  
 1.44  0.00  0.13  0.00  
 1.46  0.00  0.29  0.00  
 1.48  0.00  0.52  0.00  
 1.50  0.00  0.81  0.00  
 1.52  0.00  1.16  0.00  
 1.54  0.00  1.66  0.00  
 1.56  0.00  2.48  0.00  
 1.58  0.00  3.11  0.00  
 1.60  0.00  3.95  0.00  
 1.62  0.00  4.45  0.00  
 1.64  0.00  5.07  0.00  
 1.66  0.00  5.43  0.00  
 1.68  0.00  5.58  0.00  
 1.70  0.00  5.32  0.00  
 1.72  0.00  5.50  0.00  
 1.74  0.00  5.07  0.00  
 1.76  0.00  4.88  0.00  
 1.78  0.00  4.23  0.00  
 1.80  0.00  3.81  0.00  
 1.82  0.00  3.19  0.00  
 1.84  0.00  2.70  0.00  
 1.86  0.00  2.45  0.01  
 1.88  0.00  1.82  0.00  
 1.90  0.00  1.58  0.01  
 1.92  0.00  1.20  0.02  
 1.94  0.00  1.02  0.03  
 1.96  0.00  0.90  0.04  
 1.98  0.00  0.65  0.08  
 2.00  0.00  0.54  0.09  
 2.02  0.00  0.44  0.14  
 2.04  0.00  0.36  0.19  
 2.06  0.00  0.27  0.28  
 2.08  0.00  0.22  0.36  
 2.10  0.00  0.16  0.55  
 2.12  0.00  0.15  0.65  
 2.14  0.00  0.11  0.81  
 2.16  0.01  0.10  1.00  
 2.18  0.00  0.07  1.27  
 2.20  0.01  0.06  1.45  
 2.22  0.00  0.06  1.76  
 2.24  0.01  0.04  1.98  
 2.26  0.02  0.04  2.29  
 2.28  0.05  0.03  2.49  
 2.30  0.04  0.03  2.77  
 2.32  0.09  0.03  2.93  
 2.34  0.07  0.02  3.08  
 2.36  0.18  0.03  3.33  
 2.38  0.19  0.02  3.33  
 2.40  0.21  0.03  3.54  
 2.42  0.31  0.03  3.59  
 2.44  0.43  0.04  3.51  
 2.46  0.49  0.04  3.45  
 2.48  0.66  0.05  3.41  
 2.50  0.94  0.05  3.18  
 2.52  1.06  0.06  2.99  
 2.54  1.13  0.07  2.85  
 2.56  1.33  0.07  2.70  
