           7      48.5082      39.9483      31.8822       1.0000            4
           8      61.3548       6.6704      43.1387       1.0000            4
          10      52.9192      59.5562      14.2561       1.0000            4
          11      21.4683      46.0741      35.7908       1.0000            4
          14      34.1164      22.4677      50.7946       1.0000            4
          26      60.4475      32.2609      29.2904       1.0000            4
          28      28.6339      60.1198      33.0019       1.0000            4
          29      58.3826      27.7020      39.6804       1.0000            4
          32      16.5259      26.9844      36.2705       1.0000            4
          33      39.9477      48.4120      56.7692       1.0000            4
          34      21.6503      45.9071       5.6713       1.0000            4
          39      45.7024      46.8625      33.6705       1.0000            4
          42      59.3816      33.5882      57.6526       1.0000            4
          50      54.0644      12.1853       7.2409       1.0000            4
          51      16.8053      17.9500      23.0701       1.0000            4
          57      34.7123       8.7541      56.4644       1.0000            4
          67      58.2571      35.2471      54.9879       1.0000            4
          68      10.2340      28.5956      39.1473       1.0000            4
          74      34.9916      35.6393      35.0035       1.0000            4
          78      53.5314      53.7017      31.8728       1.0000            4
          83      46.8375      58.6221      47.9346       1.0000            4
          84      48.0875      19.5155      29.4112       1.0000            4
          85      14.6571      28.7514      38.6261       1.0000            4
          95      57.7563      44.1712      46.4746       1.0000            4
         104       5.9336      47.8388      25.0447       1.0000            4
         105      34.8308      32.0587      11.6561       1.0000            4
         112      36.4395      32.3670       7.5244       1.0000            4
         119      45.3421      12.6997      57.2100       1.0000            4
         124       8.4846       9.0966      12.2532       1.0000            4
         126      13.3224      48.2719      46.9481       1.0000            4
         127      42.6238      32.1711      31.4801       1.0000            4
         137      13.2912      49.0316      31.4343       1.0000            4
         145      39.1763      26.3561      17.5821       1.0000            4
         148      13.2064      58.1144      27.0807       1.0000            4
         157      25.0425      52.9044      43.9593       1.0000            4
         163      20.7271      43.5430      52.1120       1.0000            4
         169      18.4747      52.1729      12.0556       1.0000            4
         170      42.9090      48.7015      29.7774       1.0000            4
         173      51.3772      12.4416       8.3188       1.0000            4
         178      51.4718      26.3422      34.8358       1.0000            4
         183      34.9487      50.9370      32.2964       1.0000            4
         188      43.8939      20.3781      20.8741       1.0000            4
         190      43.4850      12.3945      60.4710       1.0000            4
         199      41.1536      30.3238      58.6851       1.0000            4
         200      53.6861      50.7341      38.9265       1.0000            4
         204      15.6340      48.5899      35.7194       1.0000            4
         236      21.0847      46.3753      18.4013       1.0000            4
         237      48.7535      25.3492      17.6257       1.0000            4
         238      28.2126      16.0342      25.5413       1.0000            4
