           1      21.9932      12.2533      45.2756       1.0000            5
        9648      20.4925      12.8408      44.6512       2.0000            5
       12148      23.6797      12.4933      44.6106       2.0000            5
       12910      22.3150      14.1449      45.4587       2.0000            5
       18031      21.8043      10.7735      44.2688       2.0000            5
       19166      22.1332      12.0752      46.7028       2.0000            5
           2       9.6883      12.8062      54.6753       1.0000            5
        8484       8.1821      13.2855      54.5288       2.0000            5
       10946       9.4292      11.1296      55.3210       2.0000            5
       14050       9.5134      12.8535      56.8194       2.0000            5
       17419      10.0982      13.6401      53.0747       2.0000            5
       19511      11.4056      12.3963      55.1738       2.0000            5
           3      17.4602      43.7809      63.0105       1.0000            4
       11704      17.3790      45.3306       4.1927       2.0000            4
       14266      18.8836      43.1816      62.5515       2.0000            4
       14601      17.2510      43.1460       5.3990       2.0000            4
       19482      16.4372      43.3840      61.6870       2.0000            4
           4      60.7358      32.2639      30.9697       1.0000            6
        6905      60.2885      33.6853      30.6163       2.0000            6
        6916      59.6123      31.4385      29.7350       2.0000            6
        9890      62.5024      32.0985      30.2553       2.0000            6
       10445      59.1416      31.9467      32.1218       2.0000            6
       15578      60.9809      30.5985      31.5677       2.0000            6
       17184      62.2227      32.7387      32.3237       2.0000            6
           5       4.1784      28.8339      48.8498       1.0000            5
        7124       5.5950      29.4876      49.4094       2.0000            5
        9990       3.9974      28.5360      47.2673       2.0000            5
       11040       4.8308      26.8711      49.3354       2.0000            5
       11699      62.6049      30.3118      49.2578       2.0000            5
       12572      62.1310      28.0996      49.5021       2.0000            5
           6      44.5573      18.3881      55.9896       1.0000            4
       15018      44.9378      17.0451      54.9278       2.0000            4
       17238      43.7719      17.9558      57.2853       2.0000            4
       17244      45.6963      19.4779      56.2886       2.0000            4
       18954      43.5348      19.3622      54.8270       2.0000            4
           7      11.5227      46.5276      13.3822       1.0000            4
        8882      13.1377      47.0569      13.3712       2.0000            4
       11991      10.6764      46.4066      14.7225       2.0000            4
       14705      10.4562      46.9726      12.1268       2.0000            4
       17618      11.8726      45.0185      12.8216       2.0000            4
           8      25.7469      51.6596      36.0891       1.0000            5
        8769      24.6834      52.3577      34.6600       2.0000            5
        9666      24.4567      51.5267      37.2842       2.0000            5
       12460      27.0467      51.8715      35.0709       2.0000            5
       13299      26.2317      50.0529      36.6159       2.0000            5
       14685      26.5519      52.4201      37.1583       2.0000            5
           9      55.9250      18.3989      56.5183       1.0000            5
        8125      57.4658      18.9752      57.1295       2.0000            5
       10709      55.9454      17.6131      58.4458       2.0000            5
       11692      54.4049      17.9442      56.6258       2.0000            5
       11712      56.4467      17.9607      55.0579       2.0000            5
       12316      55.5871      20.2064      56.1129       2.0000            5
          10      60.8728      24.0521      49.0748       1.0000            4
        7344      59.4613      23.4588      48.6495       2.0000            4
       12461      61.6478      23.4117      50.2032       2.0000            4
       13074      61.9876      23.3172      48.0706       2.0000            4
       19283      60.5763      25.6487      49.3717       2.0000            4
          11      27.9023      35.1401      21.7815       1.0000            4
       13710      29.3426      35.3572      21.2848       2.0000            4
       14263      26.7822      36.1192      21.3912       2.0000            4
       16441      27.3719      33.6882      21.6281       2.0000            4
       17829      28.0391      35.1482      23.6286       2.0000            4
          12      25.5649      30.9500      42.0587       1.0000            4
        6673      26.9365      31.0268      42.7457       2.0000            4
       14513      25.0536      29.3368      41.7889       2.0000            4
       14941      25.6788      31.6538      40.5670       2.0000            4
       16109      24.2474      31.6129      43.0781       2.0000            4
          13      55.6601      59.6427      41.8909       1.0000            6
        8938      54.8444      60.6235      43.3152       2.0000            6
       11894      56.4088      60.9839      41.0291       2.0000            6
       13444      56.7661      58.5727      40.3641       2.0000            6
       13760      53.5250      60.3954      41.5252       2.0000            6
       14015      54.6549      58.1911      41.8926       2.0000            6
       18720      56.7795      59.2608      42.9347       2.0000            6
          14      15.2202      28.7881      56.2209       1.0000            4
        7161      16.3436      30.2938      55.6102       2.0000            4
       16177      14.3146      30.0259      56.6824       2.0000            4
       19589      14.2074      27.9309      55.3536       2.0000            4
       19807      15.4283      28.1895      57.6628       2.0000            4
          15      53.2293      55.8424      54.8537       1.0000            4
        6860      52.8925      57.0943      55.6375       2.0000            4
        7890      53.6033      56.4793      52.9225       2.0000            4
        8267      54.6436      55.1041      54.5989       2.0000            4
       17205      52.1703      54.9006      54.5006       2.0000            4
          16      14.9808      34.9591      51.1851       1.0000            5
        8482      13.4227      35.1458      51.8642       2.0000            5
        8571      14.4147      35.6693      49.7423       2.0000            5
       10374      16.5135      35.2877      51.1706       2.0000            5
       15000      14.9895      36.6411      52.0075       2.0000            5
       17535      14.3032      33.1820      51.4475       2.0000            5
          17      57.6355      60.9473      17.5094       1.0000            5
        6716      58.5936      59.7194      17.5422       2.0000            5
        8761      58.7798      61.8084      16.1970       2.0000            5
       11749      56.3042      60.6872      16.3806       2.0000            5
       11931      57.2066      62.4242      18.2563       2.0000            5
       15005      56.5871      60.0325      18.9913       2.0000            5
          18      46.6064      24.6927      46.5932       1.0000            5
        8142      47.2292      23.2621      46.9530       2.0000            5
        8504      45.0500      24.7675      46.6823       2.0000            5
       12649      46.6897      25.3549      48.2754       2.0000            5
       14105      47.4455      24.4014      45.0420       2.0000            5
       16730      47.0537      26.2930      46.2464       2.0000            5
          19      42.8614      48.1444      41.2697       1.0000            5
        7333      43.3201      46.8011      42.1136       2.0000            5
        9724      43.2515      49.6121      41.3366       2.0000            5
       11446      44.0974      47.5762      40.2873       2.0000            5
       13974      41.5069      48.6616      42.4295       2.0000            5
       17343      41.7332      47.3076      40.5110       2.0000            5
          20      48.2918      33.3125      17.3866       1.0000            4
        7350      48.1842      32.8928      15.8227       2.0000            4
        9297      48.1817      34.8220      17.0662       2.0000            4
       14613      49.2811      33.2923      18.6302       2.0000            4
       18236      47.5627      31.9903      17.8016       2.0000            4
          21      54.1067      51.5286      53.5881       1.0000            5
        8106      52.0218      51.2682      52.8958       2.0000            5
        9376      54.5898      51.1600      52.0833       2.0000            5
       13225      53.9278      53.0803      53.3612       2.0000            5
       16020      53.8686      49.7766      54.1255       2.0000            5
       17393      55.1182      52.0018      54.7660       2.0000            5
          22      30.6030      46.2490      54.9169       1.0000            4
       11111      30.0519      44.9626      55.4360       2.0000            4
       11495      29.4418      47.3957      54.3836       2.0000            4
       11872      31.1450      46.9737      56.2850       2.0000            4
       17281      32.0943      46.0165      54.1636       2.0000            4
          23      37.4187       8.0258      20.9565       1.0000            4
        7444      38.4630       8.3704      22.3367       2.0000            4
       14111      38.9113       7.5601      19.9885       2.0000            4
       14854      36.4121       8.8388      20.1907       2.0000            4
       19595      36.7367       6.5436      20.4272       2.0000            4
          24      35.3408      21.1328      14.7026       1.0000            5
       10773      34.8010      19.7586      15.4835       2.0000            5
       11901      36.6494      21.5403      15.4468       2.0000            5
       13807      34.2051      22.0252      15.6641       2.0000            5
       14222      35.1572      22.0475      13.4317       2.0000            5
       15626      35.3724      19.5968      13.2006       2.0000            5
          25       4.9471      13.9721      11.8410       1.0000            5
        7428       5.6061      12.4059      11.9210       2.0000            5
        8479       5.9700      14.2464      10.3443       2.0000            5
       10294      62.7998      13.4974      11.2607       2.0000            5
       17598       6.0384      14.3659      13.2849       2.0000            5
       19385       4.1617      15.3792      12.1295       2.0000            5
          26       5.5395      29.0512      11.1135       1.0000            6
        7630       6.9645      28.3120      11.2002       2.0000            6
       10759       4.1649      30.4883      10.2050       2.0000            6
       11604       5.9375      30.8934      11.7321       2.0000            6
       12060       4.3480      27.7398      10.4983       2.0000            6
       17966       6.0121      29.2588       9.5096       2.0000            6
       19433       5.3077      29.0384      12.9076       2.0000            6
          27      32.5050      49.9719      17.3686       1.0000            4
        8124      33.8214      49.4445      17.1749       2.0000            4
       13715      32.8035      51.6179      18.3150       2.0000            4
       14506      32.1595      50.9400      16.1565       2.0000            4
       15434      31.5103      48.8541      18.3378       2.0000            4
          28      59.2332      51.1198      51.6324       1.0000            5
        7425      58.8501      49.0838      52.1696       2.0000            5
        8084      58.7469      51.0166      53.2285       2.0000            5
        8795      58.9549      52.6777      51.7687       2.0000            5
       14379      61.2775      50.7842      51.7278       2.0000            5
       17423      58.9957      50.7603      50.2225       2.0000            5
          29      43.4777      32.7611      46.5591       1.0000            5
        7733      44.6413      33.5216      47.4832       2.0000            5
       11340      42.2949      31.9594      47.4924       2.0000            5
       15425      42.7987      34.1648      46.1036       2.0000            5
       16806      44.4529      32.3503      45.3554       2.0000            5
       19544      44.8192      31.1590      47.3518       2.0000            5
          30      51.1992      29.7417      28.8412       1.0000            5
        8900      50.0801      30.9753      29.3064       2.0000            5
       10798      52.3699      28.2066      28.1658       2.0000            5
       11123      49.9100      29.2137      27.4543       2.0000            5
       15923      50.9565      28.5194      29.7249       2.0000            5
       18858      52.3506      30.7463      28.5160       2.0000            5
          31       7.7606      26.0695      43.5961       1.0000            4
        7057       7.7601      26.9334      44.9763       2.0000            4
       13948       8.8969      25.0259      43.8748       2.0000            4
       17702       6.2111      26.0990      42.8965       2.0000            4
       19733       8.4368      27.3002      42.9115       2.0000            4
          32      11.1002      12.2811      11.4671       1.0000            4
       10342      11.9874      11.0862      11.4438       2.0000            4
       13560      11.8755      13.8124      11.2335       2.0000            4
       14278      10.6717      12.7044      13.0417       2.0000            4
       18618       9.5714      12.4913      10.6848       2.0000            4
          33      46.0694      58.8985       6.0161       1.0000            5
       10970      46.5700      57.4772       5.2140       2.0000            5
       12933      46.4757      58.0671       7.4051       2.0000            5
       13448      44.6666      59.3206       5.2446       2.0000            5
       13482      45.3161      59.9228       7.6798       2.0000            5
       19961      47.3410      59.8532       6.0816       2.0000            5
          34      38.4079      16.7293      44.0232       1.0000            5
        8316      39.2968      15.9419      42.7123       2.0000            5
       11363      37.1973      15.4791      44.0119       2.0000            5
       12198      39.3694      16.4623      45.3738       2.0000            5
       13989      37.4023      18.0980      44.6171       2.0000            5
       16643      38.3791      17.8368      42.8619       2.0000            5
          35      39.4069      24.1582      54.1497       1.0000            5
       11582      38.6420      22.9480      53.2168       2.0000            5
       15218      40.1988      25.3665      53.5116       2.0000            5
       16054      38.0947      25.1371      54.5706       2.0000            5
       16313      41.0341      23.0028      54.2458       2.0000            5
       17107      39.5994      23.6234      56.1342       2.0000            5
          36      17.3829      25.3972       8.5663       1.0000            4
        9284      16.0584      24.5414       9.5152       2.0000            4
       10223      18.4943      25.8108       9.6835       2.0000            4
       18123      18.2228      24.4902       7.4149       2.0000            4
       18911      16.2051      26.2640       8.0013       2.0000            4
          37      46.6352      60.3629      60.5350       1.0000            4
        8143      46.0257      59.2173      61.9793       2.0000            4
       13000      45.4564      59.4141      59.8337       2.0000            4
       13529      47.9031      59.3125      60.1900       2.0000            4
       15690      46.9978      61.8250      60.1162       2.0000            4
          38      20.7647      44.8204      26.1079       1.0000            5
       11178      19.2502      44.2223      26.3159       2.0000            5
       13282      20.1211      46.4154      26.6719       2.0000            5
       16483      21.7283      46.0619      25.7226       2.0000            5
       17605      20.9986      43.9621      24.5189       2.0000            5
       18537      22.2701      44.0856      26.7200       2.0000            5
          39       8.7167       9.9681      54.3415       1.0000            6
        8448       8.8704       8.2885      54.2893       2.0000            6
       10228       9.0725       9.3985      56.4681       2.0000            6
       10946       9.4292      11.1296      55.3210       2.0000            6
       11818       8.1988      10.9351      53.0801       2.0000            6
       13925       7.2942       9.6501      54.7641       2.0000            6
       18227      10.7731      10.3230      53.5841       2.0000            6
          40      48.9642      46.9708      38.5254       1.0000            5
       10173      48.1166      45.8452      39.4410       2.0000            5
       13959      49.8045      45.5145      37.9070       2.0000            5
       17325      47.9896      46.5499      37.0962       2.0000            5
       19140      48.3625      48.6293      38.9223       2.0000            5
       19405      50.4845      47.4116      39.3919       2.0000            5
          41      12.0757       5.1967      48.6195       1.0000            4
        9103      13.7446       5.1463      48.1167       2.0000            4
       12960      11.1693       6.2665      47.7225       2.0000            4
       17641      12.2743       5.9284      50.0512       2.0000            4
       17712      12.0712      62.8375      48.5066       2.0000            4
          42      10.8281      41.6463      43.9999       1.0000            4
       10805      10.0494      40.7803      42.9239       2.0000            4
       11208      10.2176      40.8134      45.4277       2.0000            4
       15768      12.1082      41.2385      43.4363       2.0000            4
       17721      10.5527      43.2461      43.9377       2.0000            4
          43      18.1654      18.0625      45.8594       1.0000            5
        7729      16.5978      18.1174      45.7278       2.0000            5
