 0.02  0.00  0.00  0.00  
 0.04  0.00  0.00  0.00  
 0.06  0.00  0.00  0.00  
 0.08  0.00  0.00  0.00  
 0.10  0.00  0.00  0.00  
 0.12  0.00  0.00  0.00  
 0.14  0.00  0.00  0.00  
 0.16  0.00  0.00  0.00  
 0.18  0.00  0.00  0.00  
 0.20  0.00  0.00  0.00  
 0.22  0.00  0.00  0.00  
 0.24  0.00  0.00  0.00  
 0.26  0.00  0.00  0.00  
 0.28  0.00  0.00  0.00  
 0.30  0.00  0.00  0.00  
 0.32  0.00  0.00  0.00  
 0.34  0.00  0.00  0.00  
 0.36  0.00  0.00  0.00  
 0.38  0.00  0.00  0.00  
 0.40  0.00  0.00  0.00  
 0.42  0.00  0.00  0.00  
 0.44  0.00  0.00  0.00  
 0.46  0.00  0.00  0.00  
 0.48  0.00  0.00  0.00  
 0.50  0.00  0.00  0.00  
 0.52  0.00  0.00  0.00  
 0.54  0.00  0.00  0.00  
 0.56  0.00  0.00  0.00  
 0.58  0.00  0.00  0.00  
 0.60  0.00  0.00  0.00  
 0.62  0.00  0.00  0.00  
 0.64  0.00  0.00  0.00  
 0.66  0.00  0.00  0.00  
 0.68  0.00  0.00  0.00  
 0.70  0.00  0.00  0.00  
 0.72  0.00  0.00  0.00  
 0.74  0.00  0.00  0.00  
 0.76  0.00  0.00  0.00  
 0.78  0.00  0.00  0.00  
 0.80  0.00  0.00  0.00  
 0.82  0.00  0.00  0.00  
 0.84  0.00  0.00  0.00  
 0.86  0.00  0.00  0.00  
 0.88  0.00  0.00  0.00  
 0.90  0.00  0.00  0.00  
 0.92  0.00  0.00  0.00  
 0.94  0.00  0.00  0.00  
 0.96  0.00  0.00  0.00  
 0.98  0.00  0.00  0.00  
 1.00  0.00  0.00  0.00  
 1.02  0.00  0.00  0.00  
 1.04  0.00  0.00  0.00  
 1.06  0.00  0.00  0.00  
 1.08  0.00  0.00  0.00  
 1.10  0.00  0.00  0.00  
 1.12  0.00  0.00  0.00  
 1.14  0.00  0.00  0.00  
 1.16  0.00  0.00  0.00  
 1.18  0.00  0.00  0.00  
 1.20  0.00  0.00  0.00  
 1.22  0.00  0.00  0.00  
 1.24  0.00  0.00  0.00  
 1.26  0.00  0.00  0.00  
 1.28  0.00  0.00  0.00  
 1.30  0.00  0.00  0.00  
 1.32  0.00  0.00  0.00  
 1.34  0.00  0.00  0.00  
 1.36  0.00  0.00  0.00  
 1.38  0.00  0.02  0.00  
 1.40  0.00  0.04  0.00  
 1.42  0.00  0.09  0.00  
 1.44  0.00  0.19  0.00  
 1.46  0.00  0.35  0.00  
 1.48  0.00  0.58  0.00  
 1.50  0.00  0.99  0.00  
 1.52  0.00  1.67  0.00  
 1.54  0.00  2.11  0.00  
 1.56  0.00  2.75  0.00  
 1.58  0.00  3.55  0.00  
 1.60  0.00  4.35  0.00  
 1.62  0.00  4.74  0.00  
 1.64  0.00  5.37  0.00  
 1.66  0.00  5.56  0.00  
 1.68  0.00  5.69  0.00  
 1.70  0.00  5.57  0.00  
 1.72  0.00  5.28  0.00  
 1.74  0.00  4.99  0.00  
 1.76  0.00  4.40  0.00  
 1.78  0.00  3.71  0.00  
 1.80  0.00  3.27  0.00  
 1.82  0.00  2.82  0.00  
 1.84  0.00  2.39  0.01  
 1.86  0.00  1.93  0.01  
 1.88  0.00  1.65  0.01  
 1.90  0.00  1.42  0.02  
 1.92  0.00  1.01  0.03  
 1.94  0.00  0.78  0.04  
 1.96  0.00  0.71  0.07  
 1.98  0.00  0.52  0.10  
 2.00  0.00  0.45  0.13  
 2.02  0.00  0.35  0.18  
 2.04  0.00  0.28  0.25  
 2.06  0.00  0.25  0.35  
 2.08  0.00  0.18  0.47  
 2.10  0.01  0.14  0.59  
 2.12  0.01  0.14  0.80  
 2.14  0.01  0.10  0.96  
 2.16  0.02  0.09  1.23  
 2.18  0.01  0.08  1.41  
 2.20  0.02  0.06  1.63  
 2.22  0.01  0.05  2.03  
 2.24  0.02  0.05  2.28  
 2.26  0.07  0.05  2.55  
 2.28  0.10  0.04  2.83  
 2.30  0.11  0.03  2.95  
 2.32  0.21  0.04  3.29  
 2.34  0.24  0.03  3.35  
 2.36  0.33  0.04  3.53  
 2.38  0.45  0.04  3.50  
 2.40  0.50  0.06  3.59  
 2.42  0.75  0.06  3.62  
 2.44  0.76  0.06  3.44  
 2.46  0.94  0.05  3.43  
 2.48  1.08  0.08  3.35  
 2.50  1.18  0.08  3.10  
 2.52  1.28  0.10  2.93  
 2.54  1.43  0.11  2.76  
 2.56  1.54  0.12  2.44  
