    2.00     0.00     0.00     0.00     0.00     0.00     0.00
    4.00     0.00     0.00     0.00     0.00     0.00     0.00
    6.00     0.00     0.00     1.00     0.00     0.00     0.00
    8.00     0.00     0.00     0.00     0.00     0.00     0.00
   10.00     0.00     0.00     0.00     0.00     0.00     0.00
   12.00     0.00     0.00     1.00     0.00     0.00     0.00
   14.00     0.00     0.00     0.00     0.00     0.00     0.00
   16.00     0.00     1.00     2.00     0.00     0.00     0.00
   18.00     0.00     0.00     0.00     0.00     0.00     0.00
   20.00     0.00     0.00     1.00     0.00     0.00     0.00
   22.00     0.00     1.00     1.00     0.00     0.00     0.00
   24.00     0.00     0.00     4.00     0.00     1.00     2.00
   26.00     0.00     1.00     3.00     0.00     2.00     4.00
   28.00     1.00     1.00     4.00     0.00     1.00     4.00
   30.00     0.00     1.00     7.00     1.00     1.00     8.00
   32.00     1.00     1.00     4.00     0.00     2.00    10.00
   34.00     0.00     2.00     4.00     0.00     2.00     7.00
   36.00     0.00     0.00     6.00     0.00     5.00    14.00
   38.00     0.00     4.00     7.00     0.00     5.00     8.00
   40.00     1.00     4.00     8.00     0.00     2.00     9.00
   42.00     0.00     5.00    10.00     0.00     1.00     8.00
   44.00     0.00     4.00    13.00     0.00     1.00    10.00
   46.00     0.00     1.00    16.00     0.00     3.00     6.00
   48.00     0.00     3.00    10.00     1.00     7.00    10.00
   50.00     0.00     5.00    13.00     0.00     2.00    13.00
   52.00     0.00     4.00    17.00     0.00     8.00    15.00
   54.00     1.00     3.00    10.00     0.00     7.00     9.00
   56.00     0.00     5.00    18.00     1.00     4.00    10.00
   58.00     0.00     4.00    12.00     1.00     3.00     8.00
   60.00     0.00     8.00    20.00     1.00     7.00     8.00
   62.00     0.00     2.00    27.00     0.00     3.00    16.00
   64.00     0.00    13.00    25.00     0.00     4.00    13.00
   66.00     1.00     8.00    36.00     0.00     8.00     8.00
   68.00     1.00    10.00    56.00     1.00     8.00    14.00
   70.00     1.00    13.00    97.00     1.00    10.00     8.00
   72.00     0.00    14.00   185.00     0.00     3.00     8.00
   74.00     2.00    32.00   257.00     0.00    10.00    14.00
   76.00     1.00    38.00   459.00     0.00    11.00    17.00
   78.00     4.00    41.00   667.00     1.00    22.00    21.00
   80.00     5.00    70.00   972.00     0.00    12.00    23.00
   82.00     4.00    77.00  1248.00     1.00    25.00    29.00
   84.00     6.00    86.00  1639.00     1.00    41.00    31.00
   86.00    13.00    94.00  1773.00     1.00    54.00    35.00
   88.00    11.00   103.00  2070.00     4.00   123.00    45.00
   90.00    14.00   123.00  2172.00     6.00   162.00    49.00
   92.00    16.00   133.00  2150.00    10.00   291.00    62.00
   94.00    17.00   123.00  1958.00    12.00   346.00    77.00
   96.00    15.00   116.00  1795.00     8.00   425.00    85.00
   98.00    11.00   115.00  1544.00     9.00   509.00    63.00
  100.00    10.00    92.00  1291.00    15.00   521.00    76.00
  102.00     5.00    72.00   961.00    11.00   482.00    62.00
  104.00     6.00    57.00   751.00     8.00   392.00    67.00
  106.00    10.00    45.00   553.00     6.00   329.00    68.00
  108.00     5.00    47.00   418.00     9.00   248.00    52.00
  110.00     5.00    29.00   313.00     6.00   226.00    41.00
  112.00     5.00    35.00   210.00     7.00   147.00    57.00
  114.00     2.00    28.00   149.00    11.00   163.00    48.00
  116.00     5.00    25.00   107.00     8.00   206.00    27.00
  118.00     4.00    16.00    71.00     9.00   238.00    57.00
  120.00     4.00    27.00    58.00    10.00   312.00    46.00
  122.00     7.00    32.00    62.00    11.00   393.00    50.00
  124.00     5.00    21.00    54.00    12.00   512.00    72.00
  126.00     3.00    10.00    45.00    14.00   660.00    66.00
  128.00     5.00    18.00    37.00    18.00   717.00    74.00
  130.00     7.00    18.00    35.00    16.00   709.00    63.00
  132.00     5.00    17.00    43.00    20.00   789.00    62.00
  134.00     5.00    12.00    36.00    19.00   734.00    59.00
  136.00     4.00    17.00    44.00    24.00   666.00    47.00
  138.00     3.00    14.00    35.00    23.00   540.00    49.00
  140.00     2.00     7.00    28.00    13.00   439.00    45.00
  142.00     4.00    10.00    45.00    15.00   283.00    29.00
  144.00     3.00    16.00    38.00    11.00   233.00    24.00
  146.00     3.00    12.00    37.00    14.00   184.00    29.00
  148.00     1.00    11.00    51.00    13.00   100.00    17.00
  150.00     2.00     9.00    48.00     7.00    81.00     8.00
  152.00     0.00     6.00    64.00     9.00    46.00    13.00
  154.00     1.00    11.00    78.00    10.00    29.00    11.00
  156.00     0.00    14.00   122.00     4.00    18.00     5.00
  158.00     2.00    25.00   151.00    10.00    27.00     6.00
  160.00     2.00    23.00   218.00     5.00    11.00     5.00
  162.00     1.00    18.00   283.00     2.00     9.00    10.00
  164.00     2.00    23.00   362.00     1.00     9.00     8.00
  166.00     3.00    23.00   492.00     3.00    10.00     8.00
  168.00     1.00    26.00   558.00     1.00     7.00     6.00
  170.00     0.00    30.00   650.00     1.00     5.00     6.00
  172.00     2.00    26.00   742.00     1.00     4.00     0.00
  174.00     2.00    39.00   688.00     3.00     4.00     2.00
  176.00     0.00    21.00   595.00     1.00     2.00     2.00
  178.00     1.00    27.00   472.00     0.00     2.00     1.00
  180.00     1.00    12.00   298.00     1.00     0.00     1.00
    0.02     0.00     0.00     0.00     0.00     0.00     0.00
    0.04     0.00     0.00     0.00     0.00     0.00     0.00
    0.06     0.00     0.00     0.00     0.00     0.00     0.00
    0.08     0.00     0.00     0.00     0.00     0.00     0.00
    0.10     0.00     0.00     0.00     0.00     0.00     0.00
    0.12     0.00     0.00     0.00     0.00     0.00     0.00
    0.14     0.00     0.00     0.00     0.00     0.00     0.00
    0.16     0.00     0.00     0.00     0.00     0.00     0.00
    0.18     0.00     0.00     0.00     0.00     0.00     0.00
    0.20     0.00     0.00     0.00     0.00     0.00     0.00
    0.22     0.00     0.00     0.00     0.00     0.00     0.00
    0.24     0.00     0.00     0.00     0.00     0.00     0.00
    0.26     0.00     0.00     0.00     0.00     0.00     0.00
    0.28     0.00     0.00     0.00     0.00     0.00     0.00
    0.30     0.00     0.00     0.00     0.00     0.00     0.00
    0.32     0.00     0.00     0.00     0.00     0.00     0.00
    0.34     0.00     0.00     0.00     0.00     0.00     0.00
    0.36     0.00     0.00     0.00     0.00     0.00     0.00
    0.38     0.00     0.00     0.00     0.00     0.00     0.00
    0.40     0.00     0.00     0.00     0.00     0.00     0.00
    0.42     1.00     1.00     0.00     2.00     0.00     0.00
    0.44     0.00     0.00     0.00     0.00     0.00     0.00
    0.46     0.00     1.00     0.00     1.00     0.00     0.00
    0.48     1.00     0.00     1.00     0.00     2.00     0.00
    0.50     0.00     0.00     0.00     0.00     0.00     0.00
    0.52     0.00     0.00     0.00     0.00     0.00     0.00
    0.54     0.00     0.00     0.00     0.00     0.00     0.00
    0.56     0.00     2.00     0.00     1.00     1.00     0.00
    0.58     0.00     1.00     0.00     0.00     1.00     0.00
    0.60     0.00     0.00     0.00     0.00     0.00     0.00
    0.62     0.00     0.00     0.00     0.00     0.00     0.00
    0.64     0.00     0.00     0.00     0.00     0.00     0.00
    0.66     0.00     0.00     1.00     0.00     1.00     0.00
    0.68     1.00     1.00     0.00     0.00     1.00     1.00
    0.70     0.00     0.00     0.00     0.00     0.00     0.00
    0.72     0.00     0.00     0.00     0.00     0.00     0.00
    0.74     0.00     2.00     0.00     0.00     3.00     0.00
    0.76     0.00     0.00     0.00     0.00     0.00     0.00
    0.78     0.00     0.00     0.00     0.00     0.00     0.00
    0.80     0.00     0.00     1.00     0.00     1.00     0.00
    0.82     1.00     0.00     1.00     0.00     0.00     2.00
    0.84     1.00     0.00     0.00     0.00     0.00     1.00
    0.86     0.00     0.00     0.00     0.00     0.00     0.00
    0.88     0.00     0.00     1.00     0.00     1.00     0.00
    0.90     1.00     1.00     1.00     2.00     1.00     0.00
    0.92     0.00     0.00     0.00     1.00     0.00     0.00
    0.94     0.00     1.00     0.00     0.00     1.00     0.00
    0.96     0.00     1.00     0.00     0.00     1.00     0.00
    0.98     1.00     0.00     0.00     0.00     1.00     0.00
    1.00     0.00     1.00     1.00     1.00     0.00     1.00
    1.02     0.00     1.00     0.00     1.00     0.00     0.00
    1.04     0.00     1.00     0.00     1.00     0.00     0.00
    1.06     0.00     0.00     1.00     1.00     0.00     0.00
    1.08     0.00     1.00     1.00     0.00     2.00     0.00
    1.10     0.00     2.00     0.00     2.00     0.00     0.00
    1.12     0.00     1.00     1.00     0.00     2.00     0.00
    1.14     0.00     0.00     1.00     1.00     1.00     1.00
    1.16     1.00     0.00     0.00     0.00     1.00     0.00
    1.18     0.00     2.00     2.00     1.00     2.00     1.00
    1.20     0.00     1.00     1.00     1.00     0.00     1.00
    1.22     0.00     1.00     2.00     0.00     2.00     2.00
    1.24     0.00     1.00     0.00     0.00     0.00     1.00
