    2.00     0.00     0.00     0.00     0.00     0.00     0.00
    4.00     0.00     0.00     0.00     0.00     0.00     0.00
    6.00     0.00     0.00     0.00     0.00     0.00     0.00
    8.00     0.00     0.00     0.00     0.00     1.00     1.00
   10.00     0.00     0.00     1.00     0.00     1.00     0.00
   12.00     0.00     0.00     1.00     0.00     1.00     0.00
   14.00     0.00     1.00     0.00     0.00     4.00     2.00
   16.00     0.00     0.00     1.00     0.00     0.00     2.00
   18.00     0.00     1.00     1.00     1.00     0.00     1.00
   20.00     0.00     2.00     1.00     0.00     1.00     3.00
   22.00     0.00     1.00     4.00     0.00     0.00     3.00
   24.00     1.00     1.00     1.00     0.00     1.00     4.00
   26.00     0.00     1.00     2.00     0.00     3.00     2.00
   28.00     0.00     0.00     5.00     0.00     3.00     2.00
   30.00     0.00     0.00     7.00     0.00     0.00     2.00
   32.00     1.00     0.00     4.00     0.00     3.00     4.00
   34.00     1.00     5.00     7.00     0.00     3.00     4.00
   36.00     0.00     0.00     2.00     0.00     4.00     1.00
   38.00     0.00     6.00     9.00     0.00     1.00     3.00
   40.00     1.00     0.00     8.00     1.00     1.00     1.00
   42.00     1.00     2.00    14.00     0.00     3.00     3.00
   44.00     0.00     3.00     5.00     0.00     5.00     3.00
   46.00     2.00     4.00    10.00     0.00     3.00     4.00
   48.00     0.00     5.00     8.00     0.00     3.00     3.00
   50.00     1.00     2.00     8.00     0.00     4.00     3.00
   52.00     2.00     5.00     7.00     0.00     8.00     2.00
   54.00     1.00     7.00    12.00     0.00     2.00     4.00
   56.00     3.00     7.00    13.00     0.00     4.00     4.00
   58.00     2.00     9.00    12.00     0.00     1.00     5.00
   60.00     3.00     8.00    18.00     1.00     6.00     7.00
   62.00     1.00     7.00    35.00     1.00    10.00    14.00
   64.00     5.00    20.00    81.00     1.00     3.00    12.00
   66.00     3.00    36.00   128.00     3.00     7.00     5.00
   68.00     6.00    37.00   215.00     2.00     9.00     8.00
   70.00    11.00    76.00   263.00     0.00     7.00    12.00
   72.00     7.00   100.00   337.00     1.00     6.00    11.00
   74.00    11.00   136.00   454.00     0.00    15.00    11.00
   76.00    22.00   175.00   593.00     2.00    12.00    11.00
   78.00    12.00   234.00   648.00     0.00    29.00    23.00
   80.00    25.00   235.00   736.00     4.00    35.00    28.00
   82.00    18.00   276.00   767.00     3.00    55.00    31.00
   84.00    31.00   324.00   784.00     6.00    69.00    50.00
   86.00    31.00   319.00   815.00     4.00    70.00    53.00
   88.00    29.00   324.00   816.00     5.00   117.00    70.00
   90.00    34.00   328.00   814.00     7.00   165.00    94.00
   92.00    31.00   330.00   827.00     8.00   203.00    90.00
   94.00    37.00   335.00   771.00    16.00   246.00   108.00
   96.00    32.00   321.00   720.00    14.00   276.00    76.00
   98.00    39.00   282.00   639.00    15.00   291.00   123.00
  100.00    43.00   264.00   616.00    13.00   306.00    99.00
  102.00    28.00   264.00   506.00    18.00   309.00    86.00
  104.00    27.00   256.00   484.00    15.00   324.00    81.00
  106.00    30.00   228.00   397.00    19.00   344.00    77.00
  108.00    39.00   173.00   412.00    26.00   316.00    75.00
  110.00    24.00   175.00   337.00    26.00   306.00    54.00
  112.00    34.00   151.00   261.00    19.00   302.00    87.00
  114.00    25.00   154.00   251.00    21.00   289.00    71.00
  116.00    28.00   143.00   230.00    17.00   304.00    70.00
  118.00    26.00   129.00   170.00    31.00   261.00    73.00
  120.00    27.00   118.00   157.00    37.00   279.00    63.00
  122.00    28.00   109.00   126.00    29.00   286.00    55.00
  124.00    22.00    96.00   109.00    27.00   296.00    62.00
  126.00    18.00    97.00   123.00    37.00   327.00    68.00
  128.00    17.00    89.00   107.00    36.00   321.00    58.00
  130.00    29.00    88.00    98.00    36.00   268.00    58.00
  132.00    16.00    72.00    84.00    42.00   270.00    60.00
  134.00    16.00    67.00    85.00    35.00   280.00    43.00
  136.00    13.00    85.00    84.00    45.00   247.00    51.00
  138.00    14.00    87.00    91.00    46.00   236.00    30.00
  140.00     7.00    68.00   111.00    39.00   216.00    33.00
  142.00    10.00    78.00   117.00    48.00   182.00    41.00
  144.00     7.00    67.00   118.00    44.00   170.00    28.00
  146.00     6.00    73.00   107.00    49.00   134.00    31.00
  148.00    11.00    69.00   153.00    37.00   131.00    21.00
  150.00     7.00    71.00   142.00    50.00   116.00    15.00
  152.00     8.00    60.00   185.00    55.00    95.00    27.00
  154.00     6.00    65.00   193.00    35.00    76.00    21.00
  156.00     7.00    64.00   230.00    40.00    72.00    12.00
  158.00     4.00    67.00   222.00    41.00    60.00     8.00
  160.00     8.00    82.00   228.00    36.00    59.00    10.00
  162.00     5.00    85.00   231.00    22.00    34.00    10.00
  164.00     1.00    71.00   240.00    26.00    38.00     7.00
  166.00     2.00    70.00   237.00    32.00    33.00     5.00
  168.00     2.00    60.00   224.00    22.00    16.00     6.00
  170.00     9.00    67.00   206.00    15.00    17.00     3.00
  172.00     3.00    66.00   177.00    15.00    12.00     7.00
  174.00     3.00    50.00   169.00    12.00    12.00     5.00
  176.00     2.00    36.00   143.00    14.00     4.00     1.00
  178.00     4.00    19.00    87.00     3.00     2.00     4.00
  180.00     0.00    12.00    48.00     4.00     4.00     1.00
    0.02     0.00     0.00     0.00     0.00     0.00     0.00
    0.04     0.00     0.00     0.00     0.00     0.00     0.00
    0.06     0.00     0.00     0.00     0.00     0.00     0.00
    0.08     0.00     0.00     0.00     0.00     0.00     0.00
    0.10     0.00     0.00     0.00     0.00     0.00     0.00
    0.12     0.00     0.00     0.00     0.00     0.00     0.00
    0.14     0.00     0.00     0.00     0.00     0.00     0.00
    0.16     0.00     0.00     0.00     0.00     0.00     0.00
    0.18     0.00     0.00     0.00     0.00     0.00     0.00
    0.20     0.00     0.00     0.00     0.00     0.00     0.00
    0.22     0.00     0.00     0.00     0.00     0.00     0.00
    0.24     0.00     0.00     0.00     0.00     0.00     0.00
    0.26     0.00     0.00     0.00     0.00     0.00     0.00
    0.28     0.00     0.00     0.00     0.00     0.00     0.00
    0.30     0.00     0.00     0.00     0.00     0.00     0.00
    0.32     0.00     0.00     0.00     0.00     0.00     0.00
    0.34     0.00     0.00     0.00     0.00     0.00     0.00
    0.36     0.00     0.00     0.00     0.00     0.00     0.00
    0.38     0.00     0.00     0.00     0.00     0.00     0.00
    0.40     0.00     0.00     0.00     0.00     0.00     0.00
    0.42     0.00     0.00     0.00     0.00     0.00     0.00
    0.44     0.00     0.00     0.00     0.00     0.00     0.00
    0.46     0.00     0.00     0.00     0.00     0.00     0.00
    0.48     0.00     1.00     0.00     1.00     0.00     0.00
    0.50     0.00     0.00     0.00     0.00     0.00     0.00
    0.52     0.00     0.00     0.00     0.00     0.00     0.00
    0.54     0.00     0.00     0.00     0.00     0.00     1.00
    0.56     0.00     1.00     0.00     0.00     0.00     0.00
    0.58     0.00     0.00     0.00     0.00     0.00     0.00
    0.60     0.00     0.00     0.00     0.00     0.00     0.00
    0.62     0.00     0.00     0.00     0.00     0.00     0.00
    0.64     0.00     1.00     0.00     0.00     1.00     0.00
    0.66     0.00     0.00     0.00     0.00     0.00     0.00
    0.68     0.00     0.00     0.00     0.00     0.00     0.00
    0.70     0.00     0.00     0.00     0.00     0.00     0.00
    0.72     0.00     0.00     0.00     0.00     0.00     0.00
    0.74     0.00     0.00     0.00     0.00     0.00     0.00
    0.76     0.00     0.00     0.00     0.00     0.00     0.00
    0.78     0.00     1.00     1.00     1.00     1.00     0.00
    0.80     0.00     0.00     0.00     0.00     0.00     0.00
    0.82     1.00     0.00     0.00     0.00     2.00     0.00
    0.84     0.00     0.00     0.00     0.00     0.00     0.00
    0.86     1.00     1.00     0.00     1.00     1.00     0.00
    0.88     0.00     0.00     0.00     1.00     0.00     0.00
    0.90     1.00     1.00     0.00     1.00     1.00     0.00
    0.92     1.00     0.00     1.00     1.00     2.00     0.00
    0.94     0.00     1.00     0.00     0.00     1.00     0.00
    0.96     0.00     1.00     0.00     0.00     2.00     0.00
    0.98     0.00     0.00     1.00     1.00     0.00     0.00
    1.00     0.00     3.00     1.00     1.00     3.00     0.00
    1.02     0.00     0.00     0.00     0.00     0.00     0.00
    1.04     0.00     1.00     0.00     0.00     1.00     0.00
    1.06     2.00     1.00     0.00     2.00     0.00     1.00
    1.08     1.00     1.00     0.00     1.00     2.00     0.00
    1.10     2.00     0.00     0.00     1.00     1.00     0.00
    1.12     1.00     1.00     0.00     1.00     1.00     0.00
    1.14     1.00     0.00     2.00     0.00     3.00     0.00
    1.16     1.00     1.00     3.00     0.00     5.00     0.00
    1.18     1.00     0.00     1.00     0.00     2.00     0.00
    1.20     1.00     1.00     3.00     1.00     2.00     0.00
    1.22     1.00     2.00     2.00     1.00     3.00     2.00
    1.24     0.00     1.00     3.00     1.00     4.00     0.00
