     1        55.305         6.887      45.257      1       6 
     2        54.965         9.117      47.662      1       6 
     3        55.737        10.090      49.453      2       6 
     4        56.351         8.404      44.183      2       6 
     5        55.883         8.065      48.431      2       6 
     6        53.248         7.358      44.621      2       6 
     7        55.259         5.906      43.964      2       6 
     8        55.116         5.626      46.656      2       6 
     9        57.051         6.723      45.807      2       6 
    10        55.326         8.425      46.138      2       6 
    11        54.357        10.540      47.184      2       6 
    12        56.747        10.259      46.782      2       6 
    13        53.438         8.588      48.101      2       6 
