    2.00     0.00     0.00     0.00     0.00     0.00     0.00
    4.00     0.00     0.00     0.00     0.00     0.00     0.00
    6.00     0.00     0.00     0.00     0.00     0.00     0.00
    8.00     0.00     0.00     0.00     0.00     0.00     0.00
   10.00     0.00     0.00     0.00     0.00     0.00     0.00
   12.00     0.00     0.00     0.00     0.00     0.00     0.00
   14.00     0.00     0.00     0.00     0.00     0.00     0.00
   16.00     0.00     0.00     0.00     0.00     0.00     0.00
   18.00     0.00     0.00     0.00     0.00     0.00     0.00
   20.00     0.00     0.00     0.00     0.00     0.00     0.00
   22.00     0.00     0.00     0.00     0.00     0.00     0.00
   24.00     0.00     0.00     0.00     0.00     0.00     0.00
   26.00     0.00     0.00     0.00     0.00     0.00     0.00
   28.00     0.00     0.00     0.00     0.00     0.00     0.00
   30.00     0.00     0.00     0.00     0.00     0.00     0.00
   32.00     0.00     0.00     0.00     0.00     0.00     0.00
   34.00     0.00     0.00     0.00     0.00     0.00     0.00
   36.00     0.00     0.00     0.00     0.00     0.00     0.00
   38.00     0.00     0.00     0.00     0.00     0.00     0.00
   40.00     0.00     0.00     0.00     0.00     0.00     0.00
   42.00     0.00     0.00     0.00     0.00     0.00     0.00
   44.00     0.00     0.00     0.00     0.00     0.00     0.00
   46.00     0.00     0.00     0.00     0.00     0.00     0.00
   48.00     0.00     0.00     0.00     0.00     0.00     0.00
   50.00     0.00     0.00     0.00     0.00     0.00     0.00
   52.00     0.00     0.00     0.00     0.00     0.00     0.00
   54.00     0.00     0.00     2.00     0.00     0.00     0.00
   56.00     0.00     1.00     2.00     0.00     0.00     0.00
   58.00     0.00     3.00     3.00     0.00     0.00     0.00
   60.00     0.00    11.00     4.00     0.00     0.00     0.00
   62.00     0.00    16.00    16.00     0.00     0.00     0.00
   64.00     0.00    43.00    18.00     0.00     0.00     0.00
   66.00     2.00    78.00    54.00     0.00     0.00     0.00
   68.00     1.00   140.00    69.00     0.00     0.00     0.00
   70.00     4.00   223.00   128.00     0.00     0.00     0.00
   72.00     9.00   365.00   166.00     0.00     0.00     0.00
   74.00    27.00   449.00   203.00     0.00     0.00     0.00
   76.00    27.00   551.00   234.00     0.00     0.00     0.00
   78.00    43.00   699.00   287.00     0.00     0.00     0.00
   80.00    80.00   839.00   346.00     0.00     0.00     0.00
   82.00   120.00   915.00   382.00     0.00     0.00     0.00
   84.00   151.00  1040.00   381.00     0.00     0.00     0.00
   86.00   236.00  1135.00   443.00     0.00     0.00     0.00
   88.00   289.00  1189.00   399.00     0.00     0.00     0.00
   90.00   415.00  1270.00   401.00     0.00     0.00     0.00
   92.00   492.00  1336.00   423.00     0.00     0.00     0.00
   94.00   627.00  1332.00   389.00     0.00     0.00     0.00
   96.00   713.00  1274.00   381.00     0.00     0.00     0.00
   98.00   782.00  1251.00   364.00     0.00     0.00     0.00
  100.00   889.00  1122.00   283.00     0.00     0.00     0.00
  102.00   943.00  1099.00   274.00     0.00     0.00     0.00
  104.00  1032.00   998.00   260.00     0.00     0.00     0.00
  106.00  1013.00   916.00   216.00     0.00     0.00     0.00
  108.00  1027.00   797.00   176.00     0.00     0.00     0.00
  110.00  1016.00   735.00   153.00     0.00     0.00     0.00
  112.00   917.00   708.00   113.00     0.00     0.00     0.00
  114.00   945.00   613.00   105.00     0.00     0.00     0.00
  116.00   812.00   520.00    87.00     0.00     0.00     0.00
  118.00   723.00   533.00    64.00     0.00     0.00     0.00
  120.00   701.00   432.00    64.00     0.00     0.00     0.00
  122.00   615.00   462.00    36.00     0.00     0.00     0.00
  124.00   539.00   361.00    34.00     0.00     0.00     0.00
  126.00   456.00   360.00    40.00     0.00     0.00     0.00
  128.00   380.00   343.00    37.00     0.00     0.00     0.00
  130.00   357.00   327.00    19.00     0.00     0.00     0.00
  132.00   313.00   290.00    25.00     0.00     0.00     0.00
  134.00   281.00   256.00    23.00     0.00     0.00     0.00
  136.00   213.00   256.00    20.00     0.00     0.00     0.00
  138.00   173.00   249.00    32.00     0.00     0.00     0.00
  140.00   148.00   238.00    36.00     0.00     0.00     0.00
  142.00   114.00   240.00    29.00     0.00     0.00     0.00
  144.00    95.00   279.00    44.00     0.00     0.00     0.00
  146.00    99.00   253.00    49.00     0.00     0.00     0.00
  148.00    84.00   246.00    78.00     0.00     0.00     0.00
  150.00    49.00   225.00    65.00     0.00     0.00     0.00
  152.00    50.00   251.00    61.00     0.00     0.00     0.00
  154.00    33.00   287.00    80.00     0.00     0.00     0.00
  156.00    28.00   251.00   105.00     0.00     0.00     0.00
  158.00    26.00   274.00   101.00     0.00     0.00     0.00
  160.00    20.00   244.00   120.00     0.00     0.00     0.00
  162.00    12.00   266.00   109.00     0.00     0.00     0.00
  164.00    12.00   237.00   124.00     0.00     0.00     0.00
  166.00    12.00   251.00   118.00     0.00     0.00     0.00
  168.00     7.00   240.00   108.00     0.00     0.00     0.00
  170.00     8.00   198.00   136.00     0.00     0.00     0.00
  172.00     5.00   190.00   108.00     0.00     0.00     0.00
  174.00     1.00   167.00    85.00     0.00     0.00     0.00
  176.00     1.00   136.00    72.00     0.00     0.00     0.00
  178.00     0.00   100.00    47.00     0.00     0.00     0.00
  180.00     1.00    50.00    34.00     0.00     0.00     0.00
    0.02     0.00     0.00     0.00     0.00     0.00     0.00
    0.04     0.00     0.00     0.00     0.00     0.00     0.00
    0.06     0.00     0.00     0.00     0.00     0.00     0.00
    0.08     0.00     0.00     0.00     0.00     0.00     0.00
    0.10     0.00     0.00     0.00     0.00     0.00     0.00
    0.12     0.00     0.00     0.00     0.00     0.00     0.00
    0.14     0.00     0.00     0.00     0.00     0.00     0.00
    0.16     0.00     0.00     0.00     0.00     0.00     0.00
    0.18     0.00     0.00     0.00     0.00     0.00     0.00
    0.20     0.00     0.00     0.00     0.00     0.00     0.00
    0.22     0.00     0.00     0.00     0.00     0.00     0.00
    0.24     0.00     0.00     0.00     0.00     0.00     0.00
    0.26     0.00     0.00     0.00     0.00     0.00     0.00
    0.28     0.00     0.00     0.00     0.00     0.00     0.00
    0.30     0.00     0.00     0.00     0.00     0.00     0.00
    0.32     0.00     0.00     0.00     0.00     0.00     0.00
    0.34     0.00     0.00     0.00     0.00     0.00     0.00
    0.36     0.00     0.00     0.00     0.00     0.00     0.00
    0.38     0.00     0.00     0.00     0.00     0.00     0.00
    0.40     0.00     0.00     0.00     0.00     0.00     0.00
    0.42     0.00     0.00     0.00     0.00     0.00     0.00
    0.44     0.00     0.00     0.00     0.00     0.00     0.00
    0.46     0.00     0.00     0.00     0.00     0.00     0.00
    0.48     0.00     0.00     0.00     0.00     0.00     0.00
    0.50     0.00     0.00     0.00     0.00     0.00     0.00
    0.52     0.00     0.00     0.00     0.00     0.00     0.00
    0.54     0.00     0.00     0.00     0.00     0.00     0.00
    0.56     0.00     0.00     0.00     0.00     0.00     0.00
    0.58     0.00     0.00     0.00     0.00     0.00     0.00
    0.60     0.00     0.00     0.00     0.00     0.00     0.00
    0.62     0.00     0.00     0.00     0.00     0.00     0.00
    0.64     0.00     0.00     0.00     0.00     0.00     0.00
    0.66     0.00     0.00     0.00     0.00     0.00     0.00
    0.68     0.00     0.00     0.00     0.00     0.00     0.00
    0.70     0.00     0.00     0.00     0.00     0.00     0.00
    0.72     0.00     0.00     0.00     0.00     0.00     0.00
    0.74     0.00     0.00     0.00     0.00     0.00     0.00
    0.76     0.00     0.00     0.00     0.00     0.00     0.00
    0.78     0.00     0.00     0.00     0.00     0.00     0.00
    0.80     0.00     0.00     0.00     0.00     0.00     0.00
    0.82     0.00     0.00     0.00     0.00     0.00     0.00
    0.84     0.00     0.00     0.00     0.00     0.00     0.00
    0.86     0.00     0.00     0.00     0.00     0.00     0.00
    0.88     0.00     0.00     0.00     0.00     0.00     0.00
    0.90     0.00     0.00     0.00     0.00     0.00     0.00
    0.92     0.00     0.00     0.00     0.00     0.00     0.00
    0.94     0.00     0.00     0.00     0.00     0.00     0.00
    0.96     0.00     0.00     0.00     0.00     0.00     0.00
    0.98     0.00     0.00     0.00     0.00     0.00     0.00
    1.00     0.00     0.00     0.00     0.00     0.00     0.00
    1.02     0.00     0.00     0.00     0.00     0.00     0.00
    1.04     0.00     0.00     0.00     0.00     0.00     0.00
    1.06     0.00     0.00     0.00     0.00     0.00     0.00
    1.08     0.00     0.00     0.00     0.00     0.00     0.00
    1.10     0.00     0.00     0.00     0.00     0.00     0.00
    1.12     0.00     0.00     0.00     0.00     0.00     0.00
    1.14     0.00     0.00     0.00     0.00     0.00     0.00
    1.16     0.00     0.00     0.00     0.00     0.00     0.00
    1.18     0.00     0.00     0.00     0.00     0.00     0.00
    1.20     0.00     0.00     0.00     0.00     0.00     0.00
    1.22     0.00     0.00     0.00     0.00     0.00     0.00
    1.24     0.00     0.00     0.00     0.00     0.00     0.00
